2024-07-08 16:25:44,391 INFO    StreamThr :106675 [internal.py:wandb_internal():85] W&B internal server running at pid: 106675, started at: 2024-07-08 16:25:44.390708
2024-07-08 16:25:44,393 DEBUG   HandlerThread:106675 [handler.py:handle_request():158] handle_request: status
2024-07-08 16:25:44,394 INFO    WriterThread:106675 [datastore.py:open_for_write():87] open: /home/patrick/Documents/SPUR/RL_Models/Smaller_Baseline/wandb/run-20240708_162544-3k56gw9g/run-3k56gw9g.wandb
2024-07-08 16:25:44,395 DEBUG   SenderThread:106675 [sender.py:send():378] send: header
2024-07-08 16:25:44,398 DEBUG   SenderThread:106675 [sender.py:send():378] send: run
2024-07-08 16:25:44,623 INFO    SenderThread:106675 [dir_watcher.py:__init__():211] watching files in: /home/patrick/Documents/SPUR/RL_Models/Smaller_Baseline/wandb/run-20240708_162544-3k56gw9g/files
2024-07-08 16:25:44,623 INFO    SenderThread:106675 [sender.py:_start_run_threads():1123] run started: 3k56gw9g with start time 1720470344.390233
2024-07-08 16:25:44,630 DEBUG   HandlerThread:106675 [handler.py:handle_request():158] handle_request: check_version
2024-07-08 16:25:44,630 DEBUG   SenderThread:106675 [sender.py:send_request():405] send_request: check_version
2024-07-08 16:25:44,702 DEBUG   HandlerThread:106675 [handler.py:handle_request():158] handle_request: run_start
2024-07-08 16:25:44,711 DEBUG   HandlerThread:106675 [system_info.py:__init__():26] System info init
2024-07-08 16:25:44,711 DEBUG   HandlerThread:106675 [system_info.py:__init__():41] System info init done
2024-07-08 16:25:44,711 INFO    HandlerThread:106675 [system_monitor.py:start():194] Starting system monitor
2024-07-08 16:25:44,711 INFO    SystemMonitor:106675 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-08 16:25:44,711 INFO    HandlerThread:106675 [system_monitor.py:probe():214] Collecting system info
2024-07-08 16:25:44,711 INFO    SystemMonitor:106675 [interfaces.py:start():188] Started cpu monitoring
2024-07-08 16:25:44,712 INFO    SystemMonitor:106675 [interfaces.py:start():188] Started disk monitoring
2024-07-08 16:25:44,713 INFO    SystemMonitor:106675 [interfaces.py:start():188] Started gpu monitoring
2024-07-08 16:25:44,714 INFO    SystemMonitor:106675 [interfaces.py:start():188] Started memory monitoring
2024-07-08 16:25:44,714 INFO    SystemMonitor:106675 [interfaces.py:start():188] Started network monitoring
2024-07-08 16:25:44,740 DEBUG   HandlerThread:106675 [system_info.py:probe():150] Probing system
2024-07-08 16:25:44,742 DEBUG   HandlerThread:106675 [system_info.py:_probe_git():135] Probing git
2024-07-08 16:25:44,746 DEBUG   HandlerThread:106675 [system_info.py:_probe_git():143] Probing git done
2024-07-08 16:25:44,746 DEBUG   HandlerThread:106675 [system_info.py:probe():198] Probing system done
2024-07-08 16:25:44,746 DEBUG   HandlerThread:106675 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-07-08T20:25:44.740405', 'startedAt': '2024-07-08T20:25:44.386379', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/patrick/Documents/SPUR/RL_Models/Smaller_Baseline/main.py', 'codePathLocal': 'main.py', 'codePath': 'RL_Models/Smaller_Baseline/main.py', 'git': {'remote': 'https://github.com/aLadNamedPat/SPUR.git', 'commit': '25880957c188560f461d47ee39454b83f2919257'}, 'email': 'Pattheboy135@gmail.com', 'root': '/home/patrick/Documents/SPUR', 'host': 'patrick-Swift-SFX14-41G', 'username': 'patrick', 'executable': '/usr/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.8008125, 'min': 400.0, 'max': 4507.0}, 'cpu_freq_per_core': [{'current': 4.365, 'min': 400.0, 'max': 4507.0}, {'current': 0.4, 'min': 400.0, 'max': 4507.0}, {'current': 3.541, 'min': 400.0, 'max': 4507.0}, {'current': 0.4, 'min': 400.0, 'max': 4507.0}, {'current': 4.44, 'min': 400.0, 'max': 4507.0}, {'current': 0.4, 'min': 400.0, 'max': 4507.0}, {'current': 4.437, 'min': 400.0, 'max': 4507.0}, {'current': 4.44, 'min': 400.0, 'max': 4507.0}, {'current': 4.425, 'min': 400.0, 'max': 4507.0}, {'current': 4.303, 'min': 400.0, 'max': 4507.0}, {'current': 3.829, 'min': 400.0, 'max': 4507.0}, {'current': 0.4, 'min': 400.0, 'max': 4507.0}, {'current': 3.713, 'min': 400.0, 'max': 4507.0}, {'current': 2.603, 'min': 400.0, 'max': 4507.0}, {'current': 4.105, 'min': 400.0, 'max': 4507.0}, {'current': 3.976, 'min': 400.0, 'max': 4507.0}], 'disk': {'/': {'total': 319.5916442871094, 'used': 132.08655166625977}}, 'gpu': 'NVIDIA GeForce RTX 3050 Ti Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 Ti Laptop GPU', 'memory_total': 4294967296}], 'memory': {'total': 14.969707489013672}}
2024-07-08 16:25:44,747 INFO    HandlerThread:106675 [system_monitor.py:probe():224] Finished collecting system info
2024-07-08 16:25:44,747 INFO    HandlerThread:106675 [system_monitor.py:probe():227] Publishing system info
2024-07-08 16:25:44,747 INFO    HandlerThread:106675 [system_monitor.py:probe():229] Finished publishing system info
2024-07-08 16:25:44,750 DEBUG   SenderThread:106675 [sender.py:send():378] send: files
2024-07-08 16:25:44,750 INFO    SenderThread:106675 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-07-08 16:25:44,950 DEBUG   HandlerThread:106675 [handler.py:handle_request():158] handle_request: python_packages
2024-07-08 16:25:44,951 DEBUG   HandlerThread:106675 [handler.py:handle_request():158] handle_request: stop_status
2024-07-08 16:25:44,951 DEBUG   SenderThread:106675 [sender.py:send_request():405] send_request: python_packages
2024-07-08 16:25:44,951 DEBUG   SenderThread:106675 [sender.py:send_request():405] send_request: stop_status
2024-07-08 16:25:45,034 DEBUG   SenderThread:106675 [sender.py:send():378] send: telemetry
